Lambda1,Lambda2,Lambda3,total_cost,X1,X2,Z1,Z2,R_Z_opt,R,R(Z)_max
1.0,0.4,1.0,1.9321174774141086,0.689160686683786,-0.5024449579673882,-0.7022202433136879,0.538304447801198,-1.240524691114886,1.1916056446511742,2.50179866427085
1.0,0.4,1.0,1.9321174774141086,-0.753662468036808,-0.44234890347094313,-1.3934788270433796,-0.7173327912656176,-0.676146035777762,-0.3113135645658649,2.50179866427085
1.0,0.4,1.0,1.9321174774141086,0.8540640877944079,0.36854259008750545,1.390556628296548,-1.1112420359743016,2.50179866427085,0.48552149770690245,2.50179866427085
1.0,0.6,1.0,1.7258839185679142,-0.5513071513549193,-0.7491861213198814,1.2124811658085572,0.12282176710787539,1.089659398700682,0.19787896996496213,2.0253284963418166
1.0,0.6,1.0,1.7258839185679142,0.2136398945182767,-0.4096908195221258,0.07013707413829051,-1.955191422203526,2.0253284963418166,0.6233307140404025,2.0253284963418166
1.0,0.6,1.0,1.7258839185679142,0.689160686683786,-0.5024449579673882,-0.46946534931773787,0.7584990983655112,-1.2279644476832492,1.1916056446511742,2.0253284963418166
1.0,0.6,1.0,1.7258839185679142,-0.753662468036808,-0.44234890347094313,-0.8002434362444307,-1.1408083901923192,0.34056495394788844,-0.3113135645658649,2.0253284963418166
1.0,0.6,1.0,1.7258839185679142,0.8540640877944079,0.36854259008750545,0.6033659181674842,-1.2468254106018735,1.8501913287693577,0.48552149770690245,2.0253284963418166
1.0,0.8,1.0,1.8484141925484678,-0.5513071513549193,-0.7491861213198814,1.148740518152582,-0.161363385887693,1.310103904040275,0.19787896996496213,2.181852314426061
1.0,0.8,1.0,1.8484141925484678,0.2136398945182767,-0.4096908195221258,-0.09647426730916293,-2.278326581735224,2.181852314426061,0.6233307140404025,2.181852314426061
1.0,0.8,1.0,1.8484141925484678,0.689160686683786,-0.5024449579673882,-0.46260309929317034,0.7471862338053993,-1.2097893330985696,1.1916056446511742,2.181852314426061
1.0,0.8,1.0,1.8484141925484678,-0.753662468036808,-0.44234890347094313,-0.8800972855675986,-1.1977085372936012,0.3176112517260026,-0.3113135645658649,2.181852314426061
1.0,0.8,1.0,1.8484141925484678,0.8540640877944079,0.36854259008750545,0.6664424992775285,-1.183896382019512,1.8503388812970405,0.48552149770690245,2.181852314426061
1.0,1.0,1.0,2.2017408011924466,-0.5513071513549193,-0.7491861213198814,1.4101063596055095,-0.02194640299924209,1.4320527626047515,0.19787896996496213,2.2747964914344436
1.0,1.0,1.0,2.2017408011924466,0.2136398945182767,-0.4096908195221258,-0.2977144752890105,-1.434128126415638,1.1364136511266274,0.6233307140404025,2.2747964914344436
1.0,1.0,1.0,2.2017408011924466,0.689160686683786,-0.5024449579673882,-0.8266819780568481,0.5475115913310079,-1.374193569387856,1.1916056446511742,2.2747964914344436
1.0,1.0,1.0,2.2017408011924466,-0.753662468036808,-0.44234890347094313,-1.3165895257976028,-0.6222333183062635,-0.6943562074913393,-0.3113135645658649,2.2747964914344436
1.0,1.0,1.0,2.2017408011924466,0.8540640877944079,0.36854259008750545,1.3155908666738076,-0.9592056247606361,2.2747964914344436,0.48552149770690245,2.2747964914344436
